timestamp(ms),temperature,setpoint,heater_ssr,
"1644141901,104",,"100",,
"1644141901,106",,,"0",
"1644141901,178","114,05",,,
"1644141901,179",,"100",,
"1644141901,202",,,"0",
"1644141901,254","113,95","100",,
"1644141901,279",,,"0",
"1644141901,329","113,84","100","0",
"1644141901,427","114,19","100",,
"1644141901,431",,,"0",
"1644141901,503","114,4","100",,
"1644141901,505",,,"0",
"1644141901,579","114,05","100",,
"1644141901,582",,,"0",
"1644141901,654","113,7","100",,
"1644141901,656",,,"0",
"1644141901,728","114,29","100",,
"1644141901,731",,,"0",
"1644141901,804","113,95","100",,
"1644141901,828",,,"0",
"1644141901,879","114,12","100",,
"1644141901,903",,,"0",
"1644141901,978","113,91","100",,
"1644141901,98",,,"0",
"1644141902,053","114,02","100","0",
"1644141902,129","114,05","100",,
"1644141902,132",,,"0",
"1644141902,203","114,4",,,
"1644141902,204",,"100","0",
"1644141902,282","114,4","100",,
"1644141902,284",,,"0",
"1644141902,353","113,95","100","0",
"1644141902,428","114,09","100",,
"1644141902,452",,,"0",
"1644141902,506","114,05","100",,
"1644141902,527",,,"0",
"1644141902,58","114,33",,,
"1644141902,581",,"100",,
"1644141902,603",,,"0",
"1644141902,667","114,19","100",,
"1644141902,678",,,"0",
"1644141902,753","114,09","100","0",
"1644141902,828","113,95","100",,
"1644141902,831",,,"0",
"1644141902,904","114,09","100",,
"1644141902,906",,,"0",
"1644141902,979","114,02","100",,
"1644141902,984",,,"0",
"1644141903,054","114,02","100","0",
"1644141903,129","114,09","100",,
"1644141903,152",,,"0",
"1644141903,229","113,88","100",,
"1644141903,231",,,"0",
"1644141903,304","114,26","100",,
"1644141903,306",,,"0",
"1644141903,378","114,15","100",,
"1644141903,385",,,"0",
"1644141903,454","113,88","100",,
"1644141903,456",,,"0",
"1644141903,529","113,91","100",,
"1644141903,531",,,"0",
"1644141903,604","114,19","100",,
"1644141903,608",,,"0",
"1644141903,681","113,81","100",,
"1644141903,685",,,"0",
"1644141903,754","114,22","100",,
"1644141903,777",,,"0",
"1644141903,853","113,98","100","0",
"1644141903,944","114,26","100",,
"1644141903,946",,,"0",
"1644141904,004","113,67",,,
"1644141904,005",,"100",,
"1644141904,007",,,"0",
"1644141904,079","113,63","100",,
"1644141904,081",,,"0",
"1644141904,154","114,22","100",,
"1644141904,157",,,"0",
"1644141904,229","113,77","100",,
"1644141904,252",,,"0",
"1644141904,304","113,84","100",,
"1644141904,327",,,"0",
"1644141904,402","114,09","100","0",
"1644141904,477","114,12","100",,
"1644141904,479",,,"0",
"1644141904,552","113,63","100",,
"1644141904,555",,,"0",
"1644141904,628","114,22","100",,
"1644141904,631",,,"0",
"1644141904,704","113,63","100",,
"1644141904,706",,,"0",
"1644141904,778","113,7","100","0",
"1644141904,854","114,12","100",,
"1644141904,878",,,"0",
"1644141904,929","113,95","100","0",
"1644141905,004","114,05","100",,
"1644141905,028",,,"0",
"1644141905,103","113,77","100",,
"1644141905,106",,,"0",
"1644141905,178","114,05","100","0",
"1644141905,254","113,7","100",,
"1644141905,256",,,"0",
"1644141905,329","113,81","100",,
"1644141905,331",,,"0",
"1644141905,404","113,98","100",,
"1644141905,406",,,"0",
"1644141905,484","113,91",,,
"1644141905,485",,"100",,
"1644141905,49",,,"0",
"1644141905,554","113,77","100",,
"1644141905,577",,,"0",
"1644141905,629","113,63",,,
"1644141905,63",,"100","0",
"1644141905,728","113,77","100",,
"1644141905,731",,,"0",
"1644141905,802","113,98",,,
"1644141905,803",,"100",,
"1644141905,805",,,"0",
"1644141905,865","114,09","100",,
"1644141905,878",,,"0",
"1644141905,953","113,88","100",,
"1644141905,956",,,"0",
"1644141906,028","113,81","100",,
"1644141906,031",,,"0",
"1644141906,103","113,6",,,
"1644141906,104",,"100",,
"1644141906,108",,,"0",
"1644141906,179","113,67","100",,
"1644141906,203",,,"0",
"1644141906,255","113,67","100",,
"1644141906,277",,,"0",
"1644141906,353","114,09","100","0",
"1644141906,428","114,05","100",,
"1644141906,431",,,"0",
"1644141906,506","113,91",,,
"1644141906,507",,"100","0",
"1644141906,579","113,95","100",,
"1644141906,581",,,"0",
"1644141906,655","113,74","100","0",
"1644141906,729","114,05","100",,
"1644141906,736",,,"0",
"1644141906,803","113,56",,,
"1644141906,804",,"100",,
"1644141906,827",,,"0",
"1644141906,903","113,67","100",,
"1644141906,905",,,"0",
"1644141906,978","113,67","100",,
"1644141906,98",,,"0",
"1644141907,053","114,09",,,
"1644141907,054",,"100","0",
"1644141907,145","113,53","100","0",
"1644141907,203","113,98",,,
"1644141907,204",,"100",,
"1644141907,206",,,"0",
"1644141907,278","113,84","100",,
"1644141907,282",,,"0",
"1644141907,354","113,88","100","0",
"1644141907,43","114,19","100",,
"1644141907,454",,,"0",
"1644141907,528","113,91","100","0",
"1644141907,603","113,98","100",,
"1644141907,605",,,"0",
"1644141907,678","113,77","100",,
"1644141907,68",,,"0",
"1644141907,754","113,91","100",,
"1644141907,757",,,"0",
"1644141907,83","113,7","100",,
"1644141907,832",,,"0",
"1644141907,904","113,88","100",,
"1644141907,907",,,"0",
"1644141907,981","113,91",,,
"1644141907,982",,"100",,
"1644141907,985",,,"0",
"1644141908,054","113,49","100",,
"1644141908,077",,,"0",
"1644141908,152","113,18",,,
"1644141908,153",,"100",,
"1644141908,156",,,"0",
"1644141908,228","113,7","100",,
"1644141908,232",,,"0",
"1644141908,306","113,6","100",,
"1644141908,309",,,"0",
"1644141908,379","113,22","100","0",
"1644141908,454","113,67","100",,
"1644141908,457",,,"0",
"1644141908,528","113,88","100",,
"1644141908,552",,,"0",
"1644141908,603","113,6","100",,
"1644141908,627",,,"0",
"1644141908,684","113,6","100",,
"1644141908,702",,,"0",
"1644141908,777","113,49","100",,
"1644141908,779",,,"0",
"1644141908,853","113,77","100",,
"1644141908,855",,,"0",
"1644141908,929","113,25","100",,
"1644141908,931",,,"0",
"1644141909,006","113,77",,,
"1644141909,007",,"100",,
"1644141909,009",,,"0",
"1644141909,077","113,56","100",,
"1644141909,08",,,"0",
"1644141909,155","113,81","100",,
"1644141909,178",,,"0",
"1644141909,229","113,98",,,
"1644141909,23",,"100","0",
"1644141909,306","113,56","100",,
"1644141909,329",,,"0",
"1644141909,403","113,74","100",,
"1644141909,406",,,"0",
"1644141909,479","113,84","100",,
"1644141909,481",,,"0",
"1644141909,553","113,84","100",,
"1644141909,556",,,"0",
"1644141909,629","113,74","100",,
"1644141909,631",,,"0",
"1644141909,705","113,7","100",,
"1644141909,707",,,"0",
"1644141909,779","113,74","100",,
"1644141909,803",,,"0",
"1644141909,854","113,36","100",,
"1644141909,877",,,"0",
"1644141909,929","113,56","100",,
"1644141909,93",,,"0",
"1644141910,03","113,56","100",,
"1644141910,034",,,"0",
"1644141910,102","113,49","100",,
"1644141910,105",,,"0",
"1644141910,179","113,91","100",,
"1644141910,181",,,"0",
"1644141910,253","113,46","100",,
"1644141910,256",,,"0",
"1644141910,345","113,77","100",,
"1644141910,349",,,"0",
"1644141910,404","113,56","100",,
"1644141910,428",,,"0",
"1644141910,479","114,05","100",,
"1644141910,502",,,"0",
"1644141910,554","113,46","100",,
"1644141910,578",,,"0",
"1644141910,653","113,29","100","0",
"1644141910,727","113,15",,,
"1644141910,728",,"100",,
"1644141910,73",,,"0",
"1644141910,803","113,67",,,
"1644141910,804",,"100","0",
"1644141910,879","113,18","100",,
"1644141910,881",,,"0",
"1644141910,953","113,39","100","0",
"1644141911,028","113,46","100",,
"1644141911,052",,,"0",
"1644141911,103","113,39",,,
"1644141911,104",,"100",,
"1644141911,127",,,"0",
"1644141911,18","113,15","100",,
"1644141911,202",,,"0",
"1644141911,278","113,49","100",,
"1644141911,28",,,"0",
"1644141911,353","113,43","100","0",
"1644141911,429","113,36","100",,
"1644141911,431",,,"0",
"1644141911,504","113,56","100",,
"1644141911,507",,,"0",
"1644141911,579","113,43","100",,
"1644141911,583",,,"0",
"1644141911,654","113,46","100","0",
"1644141911,729","113,49","100",,
"1644141911,752",,,"0",
"1644141911,828","113,29","100","0",
"1644141911,886","113,43","100",,
"1644141911,903",,,"0",
"1644141911,979","113,63","100",,
"1644141911,981",,,"0",
"1644141912,054","113,81","100",,
"1644141912,06",,,"0",
"1644141912,129","113,53","100",,
"1644141912,132",,,"0",
"1644141912,204","113,7","100",,
"1644141912,208",,,"0",
"1644141912,281","113,46","100",,
"1644141912,302",,,"0",
"1644141912,377","113,56",,,
"1644141912,378",,"100",,
"1644141912,38",,,"0",
"1644141912,432","113,22","100",,
"1644141912,452",,,"0",
"1644141912,528","113,74","100",,
"1644141912,53",,,"0",
"1644141912,604","113,36","100",,
"1644141912,606",,,"0",
"1644141912,679","113,25","100","0",
"1644141912,754","113,53","100",,
"1644141912,756",,,"0",
"1644141912,828","113,08","100",,
"1644141912,835",,,"0",
"1644141912,905","113,49","100",,
"1644141912,927",,,"0",
"1644141912,978","113,32","100",,
"1644141913,003",,,"0",
"1644141913,078","113,46","100",,
"1644141913,08",,,"0",
"1644141913,163","113,11","100",,
"1644141913,165",,,"0",
"1644141913,228","113,04",,,
"1644141913,229",,"100","0",
"1644141913,306","113,7",,,
"1644141913,307",,"100",,
"1644141913,31",,,"0",
"1644141913,379","113,7","100",,
"1644141913,381",,,"0",
"1644141913,453","113,11",,,
"1644141913,454",,"100",,
"1644141913,46",,,"0",
"1644141913,545","113,11","100","0",
"1644141913,604","113,32","100",,
"1644141913,627",,,"0",
"1644141913,702","113,18","100",,
"1644141913,705",,,"0",
"1644141913,778","113,18","100",,
"1644141913,78",,,"0",
"1644141913,878","113,43","100","0",
"1644141913,928","113,56","100",,
"1644141913,931",,,"0",
"1644141914,003","113,39","100",,
"1644141914,007",,,"0",
"1644141914,079","113,49","100",,
"1644141914,085",,,"0",
"1644141914,154","113,11","100",,
"1644141914,186",,,"0",
"1644141914,229","113,43","100",,
"1644141914,253",,,"0",
"1644141914,33","113,63","100",,
"1644141914,334",,,"0",
"1644141914,403","112,97",,,
"1644141914,404",,"100",,
"1644141914,405",,,"0",
"1644141914,478","113,43","100",,
"1644141914,481",,,"0",
"1644141914,554","113,39","100",,
"1644141914,556",,,"0",
"1644141914,628","113,63",,,
"1644141914,629",,"100",,
"1644141914,631",,,"0",
"1644141914,703","113,39","100",,
"1644141914,727",,,"0",
"1644141914,779","113,49","100",,
"1644141914,824",,,"0",
"1644141914,856","113,56","100",,
"1644141914,877",,,"0",
"1644141914,953","113,95","100","0",
"1644141915,028","113,49","100",,
"1644141915,03",,,"0",
"1644141915,104","113,36","100",,
"1644141915,106",,,"0",
"1644141915,179","113,04","100",,
"1644141915,182",,,"0",
"1644141915,253","113,18","100","0",
"1644141915,329","113,29","100",,
"1644141915,355",,,"0",
"1644141915,403","113,43",,,
"1644141915,404",,"100","0",
"1644141915,481","113,32","100",,
"1644141915,503",,,"0",
"1644141915,578","113,39","100",,
"1644141915,58",,,"0",
"1644141915,652","113,29",,,
"1644141915,653",,"100","0",
"1644141915,729","113,18","100",,
"1644141915,731",,,"0",
"1644141915,804","113,22",,,
"1644141915,805",,"100",,
"1644141915,806",,,"0",
"1644141915,886","113,29",,,
"1644141915,887",,"100","0",
"1644141915,953","113,53","100","0",
"1644141916,028","112,87","100",,
"1644141916,052",,,"0",
"1644141916,105","112,97","100","0",
"1644141916,202","113,32",,,
"1644141916,203",,"100","0",
"1644141916,278","113,22","100","0",
"1644141916,363","113,15","100",,
"1644141916,365",,,"0",
"1644141916,429","113,29","100",,
"1644141916,431",,,"0",
"1644141916,504","113,36","100",,
"1644141916,508",,,"0",
"1644141916,579","113,04","100",,
"1644141916,603",,,"0",
"1644141916,654","113,22","100",,
"1644141916,677",,,"0",
"1644141916,745","113,04","100",,
"1644141916,747",,,"0",
"1644141916,827","113,08","100",,
"1644141916,83",,,"0",
"1644141916,905","113,39",,,
"1644141916,906",,"100",,
"1644141916,908",,,"0",
"1644141916,978","112,87","100",,
"1644141916,98",,,"0",
"1644141917,054","113,11","100",,
"1644141917,056",,,"0",
"1644141917,128","113,11","100","0",
"1644141917,204","113,01","100",,
"1644141917,228",,,"0",
"1644141917,279","113,22","100",,
"1644141917,303",,,"0",
"1644141917,384","113,11","100",,
"1644141917,386",,,"0",
"1644141917,453","113,08","100",,
"1644141917,455",,,"0",
"1644141917,529","113,22","100",,
"1644141917,531",,,"0",
"1644141917,604","113,01","100",,
"1644141917,606",,,"0",
"1644141917,679","112,9","100",,
"1644141917,681",,,"0",
"1644141917,753","113,43",,,
"1644141917,754",,"100",,
"1644141917,76",,,"0",
"1644141917,829","113,43","100","0",
"1644141917,904","112,94","100",,
"1644141917,929",,,"0",
"1644141918,024","113,01","100",,
"1644141918,026",,,"0",
"1644141918,079","112,83","100",,
"1644141918,081",,,"0",
"1644141918,154","113,08","100",,
"1644141918,156",,,"0",
"1644141918,229","113,43","100",,
"1644141918,232",,,"0",
"1644141918,304","113,25","100",,
"1644141918,306",,,"0",
"1644141918,379","113,25","100",,
"1644141918,402",,,"0",
"1644141918,453","112,8",,,
"1644141918,454",,"100",,
"1644141918,477",,,"0",
"1644141918,529","113,01","100",,
"1644141918,553",,,"0",
"1644141918,628","112,87",,,
"1644141918,629",,"100",,
"1644141918,633",,,"0",
"1644141918,703","113,46","100",,
"1644141918,705",,,"0",
"1644141918,779","113,11","100",,
"1644141918,781",,,"0",
"1644141918,854","113,04","100","0",
"1644141918,929","113,18","100",,
"1644141918,931",,,"0",
"1644141919,004","112,97","100",,
"1644141919,033",,,"0",
"1644141919,079","112,9","100",,
"1644141919,103",,,"0",
"1644141919,154","112,8","100",,
"1644141919,179",,,"0",
"1644141919,253","113,29","100","0",
"1644141919,328","113,08","100",,
"1644141919,33",,,"0",
"1644141919,404","113,18","100",,
"1644141919,406",,,"0",
"1644141919,479","112,87","100",,
"1644141919,481",,,"0",
"1644141919,567","113,15","100",,
"1644141919,569",,,"0",
"1644141919,63","112,56","100",,
"1644141919,653",,,"0",
"1644141919,704","113,11","100",,
"1644141919,705",,,"0",
"1644141919,779","113,36","100",,
"1644141919,803",,,"0",
"1644141919,878","113,11","100",,
"1644141919,881",,,"0",
"1644141919,947","113,11","100",,
"1644141919,95",,,"0",
"1644141920,029","113,11","100",,
"1644141920,031",,,"0",
"1644141920,104","113,29","100",,
"1644141920,108",,,"0",
"1644141920,181","113,04","100",,
"1644141920,184",,,"0",
"1644141920,253","112,77","100",,
"1644141920,284",,,"0",
"1644141920,328","113,01","100",,
"1644141920,353",,,"0",
"1644141920,428","112,63","100",,
"1644141920,431",,,"0",
"1644141920,503","113,04",,,
"1644141920,504",,"100",,
"1644141920,508",,,"0",
"1644141920,584","112,97",,,
"1644141920,585",,"100",,
"1644141920,587",,,"0",
"1644141920,654","112,87","100",,
"1644141920,657",,,"0",
"1644141920,729","112,83","100","0",
"1644141920,804","112,97","100",,
"1644141920,808",,,"0",
"1644141920,878","112,56",,,
"1644141920,879",,"100",,
"1644141920,902",,,"0",
"1644141920,953","112,9","100",,
"1644141920,977",,,"0",
"1644141921,052","112,8",,,
"1644141921,053",,"100",,
"1644141921,055",,,"0",
"1644141921,128","112,9","100",,
"1644141921,129",,,"0",
"1644141921,225","112,7","100",,
"1644141921,227",,,"0",
"1644141921,279","113,32","100",,
"1644141921,281",,,"0",
"1644141921,354","112,87","100",,
"1644141921,358",,,"0",
"1644141921,429","113,11","100","0",
"1644141921,504","113,04","100",,
"1644141921,528",,,"0",
"1644141921,579","113,08","100","0",
"1644141921,677","113,04","100",,
"1644141921,68",,,"0",
"1644141921,753","112,97","100",,
"1644141921,756",,,"0",
"1644141921,829","112,59","100",,
"1644141921,833",,,"0",
"1644141921,904","112,97","100",,
"1644141921,909",,,"0",
"1644141921,979","112,87","100",,
"1644141921,983",,,"0",
"1644141922,054","112,66","100",,
"1644141922,078",,,"0",
"1644141922,129","112,73","100",,
"1644141922,153",,,"0",
"1644141922,204","112,59","100",,
"1644141922,228",,,"0",
"1644141922,303","113,08","100",,
"1644141922,305",,,"0",
"1644141922,378","113,39","100","0",
"1644141922,454","112,73","100","0",
"1644141922,529","113,11","100",,
"1644141922,532",,,"0",
"1644141922,604","112,94","100",,
"1644141922,606",,,"0",
"1644141922,679","112,9","100",,
"1644141922,703",,,"0",
"1644141922,764","113,08",,,
"1644141922,766",,"100",,
"1644141922,769",,,"0",
"1644141922,831","112,49","100",,
"1644141922,853",,,"0",
"1644141922,928","113,08","100",,
"1644141922,932",,,"0",
"1644141923,002","112,87","100",,
"1644141923,003",,,"0",
"1644141923,079","112,7","100",,
"1644141923,08",,,"0",
"1644141923,145","112,42","100","0",
"1644141923,229","112,8","100",,
"1644141923,233",,,"0",
"1644141923,304","113,04","100","0",
"1644141923,379","112,8","100",,
"1644141923,403",,,"0",
"1644141923,454","113,11","100","0",
"1644141923,553","112,83","100","0",
"1644141923,627","112,97",,,
"1644141923,628",,"100",,
"1644141923,63",,,"0",
"1644141923,703","112,7","100",,
"1644141923,706",,,"0",
"1644141923,785","112,73","100",,
"1644141923,787",,,"0",
"1644141923,854","112,66","100",,
"1644141923,856",,,"0",
"1644141923,929","113,15","100",,
"1644141923,953",,,"0",
"1644141924,004","112,49",,,
"1644141924,005",,"100","0",
"1644141924,079","113,15","100",,
"1644141924,103",,,"0",
"1644141924,178","112,56","100",,
"1644141924,182",,,"0",
"1644141924,255","112,77","100",,
"1644141924,258",,,"0",
"1644141924,329","112,63","100",,
"1644141924,331",,,"0",
"1644141924,425","113,04","100",,
"1644141924,427",,,"0",
"1644141924,481","112,8","100",,
"1644141924,483",,,"0",
"1644141924,553","112,63",,,
"1644141924,554",,"100",,
"1644141924,578",,,"0",
"1644141924,629","112,83","100",,
"1644141924,653",,,"0",
"1644141924,728","112,7","100",,
"1644141924,73",,,"0",
"1644141924,804","112,7","100",,
"1644141924,806",,,"0",
"1644141924,878","112,8","100","0",
"1644141924,954","112,63","100",,
"1644141924,956",,,"0",
"1644141925,029","112,97","100","0",
"1644141925,104","112,42","100",,
"1644141925,108",,,"0",
"1644141925,179","112,56","100",,
"1644141925,203",,,"0",
"1644141925,254","112,35","100",,
"1644141925,278",,,"0",
"1644141925,353","112,8","100",,
"1644141925,355",,,"0",
"1644141925,428","112,31","100",,
"1644141925,431",,,"0",
"1644141925,506","112,63",,,
"1644141925,507",,"100",,
"1644141925,508",,,"0",
"1644141925,579","112,7","100",,
"1644141925,581",,,"0",
"1644141925,654","112,63","100","0",
"1644141925,729","113,01","100",,
"1644141925,752",,,"0",
"1644141925,804","112,87","100",,
"1644141925,828",,,"0",
"1644141925,879","112,83","100","0",
"1644141925,964","112,49","100",,
"1644141925,968",,,"0",
"1644141926,053","112,7","100",,
"1644141926,055",,,"0",
"1644141926,129","112,66","100",,
"1644141926,132",,,"0",
"1644141926,204","112,94","100",,
"1644141926,207",,,"0",
"1644141926,279","112,56","100",,
"1644141926,282",,,"0",
"1644141926,353","112,87",,,
"1644141926,354",,"100",,
"1644141926,378",,,"0",
"1644141926,429","112,28","100",,
"1644141926,453",,,"0",
"1644141926,504","112,42","100",,
"1644141926,528",,,"0",
"1644141926,602","112,63",,,
"1644141926,603",,"100",,
"1644141926,605",,,"0",
"1644141926,677","112,56","100",,
"1644141926,68",,,"0",
"1644141926,753","112,38",,,
"1644141926,754",,"100","0",
"1644141926,829","112,49","100",,
"1644141926,831",,,"0",
"1644141926,904","112,59","100","0",
"1644141926,987","112,77","100",,
"1644141926,988",,,"0",
"1644141927,054","112,49","100",,
"1644141927,078",,,"0",
"1644141927,131","112,77","100",,
"1644141927,153",,,"0",
"1644141927,228","112,7","100",,
"1644141927,229",,,"0",
"1644141927,302","112,59",,,
"1644141927,303",,"100","0",
"1644141927,379","112,49","100",,
"1644141927,381",,,"0",
"1644141927,454","112,7","100",,
"1644141927,456",,,"0",
"1644141927,529","112,42","100",,
"1644141927,531",,,"0",
"1644141927,625","112,45","100","0",
"1644141927,679","112,42","100",,
"1644141927,704",,,"0",
"1644141927,755","112,45","100","0",
"1644141927,853","112,83",,,
"1644141927,854",,"100",,
"1644141927,855",,,"0",
"1644141927,928","112,52","100",,
"1644141927,93",,,"0",
"1644141928,004","112,24","100",,
"1644141928,006",,,"0",
"1644141928,079","112,56",,,
"1644141928,08",,"100",,
"1644141928,082",,,"0",
"1644141928,156","112,63",,,
"1644141928,157",,"100",,
"1644141928,16",,,"0",
"1644141928,229","112,7","100",,
"1644141928,264",,,"0",
"1644141928,304","112,28","100",,
"1644141928,328",,,"0",
"1644141928,379","112,21",,,
"1644141928,38",,"100",,
"1644141928,408",,,"0",
"1644141928,478","112,59","100",,
"1644141928,48",,,"0",
"1644141928,554","112,52","100",,
"1644141928,558",,,"0",
"1644141928,629","112,42","100","0",
"1644141928,704","112,63","100",,
"1644141928,706",,,"0",
"1644141928,779","112,38",,,
"1644141928,78",,"100",,
"1644141928,783",,,"0",
"1644141928,854","112,11",,,
"1644141928,855",,"100",,
"1644141928,878",,,"0",
"1644141928,929","112,45","100",,
"1644141928,955",,,"0",
"1644141929,028","112,24","100",,
"1644141929,03",,,"0",
"1644141929,103","112,59","100",,
"1644141929,105",,,"0",
"1644141929,164","112,52","100",,
"1644141929,178",,,"0",
"1644141929,254","112,31","100",,
"1644141929,256",,,"0",
"1644141929,329","112,42","100","0",
"1644141929,404","112,35",,,
"1644141929,405",,"100",,
"1644141929,408",,,"0",
"1644141929,479","112,14","100",,
"1644141929,48",,,"0",
"1644141929,578","112,56","100",,
"1644141929,58",,,"0",
"1644141929,653","112,56","100",,
"1644141929,655",,,"0",
"1644141929,729","112,35","100",,
"1644141929,731",,,"0",
"1644141929,803","112,66","100",,
"1644141929,806",,,"0",
"1644141929,879","112,31","100",,
"1644141929,882",,,"0",
"1644141929,955","112,38","100",,
"1644141929,957",,,"0",
"1644141930,029","112,11","100",,
"1644141930,033",,,"0",
"1644141930,104","112,42","100",,
"1644141930,128",,,"0",
"1644141930,185","112,21","100",,
"1644141930,203",,,"0",
"1644141930,278","112,14","100",,
"1644141930,28",,,"0",
"1644141930,353","112,11","100","0",
"1644141930,428","111,97",,,
"1644141930,429",,"100",,
"1644141930,443",,,"0",
"1644141930,505","112,11",,,
"1644141930,506",,"100","0",
"1644141930,579","112,49","100",,
"1644141930,581",,,"0",
"1644141930,654","112,7","100",,
"1644141930,678",,,"0",
"1644141930,729","112,28","100",,
"1644141930,754",,,"0",
"1644141930,825","112,42","100",,
"1644141930,827",,,"0",
"1644141930,902","112,21","100",,
"1644141930,905",,,"0",
"1644141930,977","112,49","100",,
"1644141930,98",,,"0",
"1644141931,054","112,35","100",,
"1644141931,057",,,"0",
"1644141931,129","112,07","100",,
"1644141931,131",,,"0",
"1644141931,205","112,52","100","0",
"1644141931,281","112,31",,,
"1644141931,282",,"100",,
"1644141931,284",,,"0",
"1644141931,354","112,28","100","0",
"1644141931,432","112,31","100",,
"1644141931,465",,,"0",
"1644141931,528","112,28","100",,
"1644141931,53",,,"0",
"1644141931,603","112,21","100","0",
"1644141931,679","111,62","100",,
"1644141931,682",,,"0",
"1644141931,754","112,17","100",,
"1644141931,762",,,"0",
"1644141931,829","112,45","100","0",
"1644141931,904","112,31","100",,
"1644141931,928",,,"0",
"1644141931,981","112","100",,
"1644141931,985",,,"0",
"1644141932,054","112,21","100","0",
"1644141932,153","112,49",,,
"1644141932,154",,"100",,
"1644141932,161",,,"0",
"1644141932,228","112,21","100",,
"1644141932,23",,,"0",
"1644141932,304","112,42",,,
"1644141932,305",,"100",,
"1644141932,307",,,"0",
"1644141932,377","112,49",,,
"1644141932,378",,"100",,
"1644141932,38",,,"0",
"1644141932,456","112,21","100",,
"1644141932,459",,,"0",
"1644141932,529","112,21","100",,
"1644141932,553",,,"0",
"1644141932,604","112",,,
"1644141932,605",,"100",,
"1644141932,628",,,"0",
"1644141932,679","112,14","100",,
"1644141932,703",,,"0",
"1644141932,778","112,28","100","0",
"1644141932,853","112,11","100",,
"1644141932,855",,,"0",
"1644141932,929","112,45","100",,
"1644141932,931",,,"0",
"1644141933,004","112,07","100",,
"1644141933,006",,,"0",
"1644141933,079","112,45","100","0",
"1644141933,154","112,35","100",,
"1644141933,177",,,"0",
"1644141933,229","112,11","100","0",
"1644141933,306","112,11","100",,
"1644141933,328",,,"0",
"1644141933,386","112,11",,,
"1644141933,387",,"100",,
"1644141933,404",,,"0",
"1644141933,481","112,14","100","0",
"1644141933,554","112,49","100",,
"1644141933,557",,,"0",
"1644141933,629","111,93","100",,
"1644141933,643",,,"0",
"1644141933,704","112,45","100",,
"1644141933,708",,,"0",
"1644141933,779","112,17","100",,
"1644141933,803",,,"0",
"1644141933,854","112,14","100",,
"1644141933,878",,,"0",
"1644141933,953","111,9","100","0",
"1644141934,025","112,14",,,
"1644141934,026",,"100",,
"1644141934,028",,,"0",
"1644141934,103","112,17","100","0",
"1644141934,179","111,72","100",,
"1644141934,181",,,"0",
"1644141934,254","112","100",,
"1644141934,257",,,"0",
"1644141934,329","112,31",,,
"1644141934,33",,"100",,
"1644141934,333",,,"0",
"1644141934,405","112,14","100",,
"1644141934,428",,,"0",
"1644141934,479","111,83","100",,
"1644141934,503",,,"0",
"1644141934,578","111,97","100",,
"1644141934,58",,,"0",
"1644141934,664","112,04",,,
"1644141934,665",,"100",,
"1644141934,667",,,"0",
"1644141934,729","111,79",,,
"1644141934,73",,"100",,
"1644141934,736",,,"0",
"1644141934,804","112,63","100","0",
"1644141934,879","111,93","100",,
"1644141934,881",,,"0",
"1644141934,954","112,17","100","0",
"1644141935,029","112,04","100",,
"1644141935,053",,,"0",
"1644141935,104","112,42","100",,
"1644141935,129",,,"0",
"1644141935,203","112,17","100",,
"1644141935,205",,,"0",
"1644141935,278","112,21","100",,
"1644141935,28",,,"0",
"1644141935,354","112,24","100",,
"1644141935,356",,,"0",
"1644141935,429","112,31","100",,
"1644141935,431",,,"0",
"1644141935,504","112,14","100",,
"1644141935,506",,,"0",
"1644141935,579","112,21","100",,
"1644141935,603",,,"0",
"1644141935,654","112,14","100",,
"1644141935,678",,,"0",
"1644141935,729","111,86","100",,
"1644141935,752",,,"0",
"1644141935,828","112,11","100",,
"1644141935,83",,,"0",
"1644141935,904","111,93","100",,
"1644141935,906",,,"0",
"1644141935,979","111,97","100",,
"1644141935,981",,,"0",
"1644141936,054","111,55","100",,
"1644141936,056",,,"0",
"1644141936,129","112,14","100",,
"1644141936,131",,,"0",
"1644141936,204","111,86","100",,
"1644141936,228",,,"0",
"1644141936,279","112,07","100",,
"1644141936,303",,,"0",
"1644141936,354","111,9","100",,
"1644141936,378",,,"0",
"1644141936,452","111,97",,,
"1644141936,453",,"100",,
"1644141936,456",,,"0",
"1644141936,528","111,9","100",,
"1644141936,53",,,"0",
"1644141936,603","111,97",,,
"1644141936,604",,"100",,
"1644141936,608",,,"0",
"1644141936,679","111,79","100","0",
"1644141936,754","112,14","100",,
"1644141936,756",,,"0",
"1644141936,829","111,62","100",,
"1644141936,844",,,"0",
"1644141936,904","111,58","100",,
"1644141936,929",,,"0",
"1644141936,979","111,86","100",,
"1644141937,003",,,"0",
"1644141937,079","111,79",,,
"1644141937,08",,"100","0",
"1644141937,153","111,65","100",,
"1644141937,157",,,"0",
"1644141937,225","112,07","100",,
"1644141937,228",,,"0",
"1644141937,305","111,9","100",,
"1644141937,307",,,"0",
"1644141937,38","111,69","100","0",
"1644141937,454","112,11",,,
"1644141937,455",,"100",,
"1644141937,483",,,"0",
"1644141937,529","112,31",,,
"1644141937,53",,"100","0",
"1644141937,604","111,9","100",,
"1644141937,628",,,"0",
"1644141937,703","111,76","100",,
"1644141937,705",,,"0",
"1644141937,781","111,79","100","0",
"1644141937,867","111,55","100",,
"1644141937,871",,,"0",
"1644141937,929","111,9","100",,
"1644141937,931",,,"0",
