timestamp(ms),temperature,setpoint,heater_ssr,
"1644143779,766",,,"0",
"1644143779,841","104,02","100",,
"1644143779,843",,,"0",
"1644143779,918","103,89",,,
"1644143779,919",,"100","0",
"1644143779,992","103,57","100",,
"1644143779,994",,,"0",
"1644143780,066","103,64",,,
"1644143780,067",,"100",,
"1644143780,069",,,"0",
"1644143780,142","103,99","100",,
"1644143780,145",,,"0",
"1644143780,217","103,85","100","0",
"1644143780,292","103,61","100",,
"1644143780,316",,,"0",
"1644143780,367","103,92","100","0",
"1644143780,448","103,61","100",,
"1644143780,466",,,"0",
"1644143780,541","103,47","100",,
"1644143780,543",,,"0",
"1644143780,618","103,78",,,
"1644143780,619",,"100",,
"1644143780,623",,,"0",
"1644143780,691","103,57","100",,
"1644143780,706",,,"0",
"1644143780,767","103,5","100",,
"1644143780,769",,,"0",
"1644143780,841","103,71","100",,
"1644143780,848",,,"0",
"1644143780,918","103,44","100",,
"1644143780,941",,,"0",
"1644143780,993","103,68","100",,
"1644143781,016",,,"0",
"1644143781,088","103,44","100","0",
"1644143781,166","103,37","100",,
"1644143781,168",,,"0",
"1644143781,242","103,5","100","0",
"1644143781,317","103,33","100",,
"1644143781,319",,,"0",
"1644143781,392","103,12","100",,
"1644143781,396",,,"0",
"1644143781,467","103,19","100",,
"1644143781,49",,,"0",
"1644143781,542","103,44","100",,
"1644143781,566",,,"0",
"1644143781,618","103,19",,,
"1644143781,619",,"100",,
"1644143781,643",,,"0",
"1644143781,727","103,19","100",,
"1644143781,729",,,"0",
"1644143781,792","103,09","100",,
"1644143781,794",,,"0",
"1644143781,866","102,95",,,
"1644143781,867",,"100",,
"1644143781,869",,,"0",
"1644143781,944","103,3","100","0",
"1644143782,016","103,33","100",,
"1644143782,02",,,"0",
"1644143782,092","102,88","100","0",
"1644143782,166","103,02",,,
"1644143782,167",,"100",,
"1644143782,191",,,"0",
"1644143782,265","103,09","100",,
"1644143782,268",,,"0",
"1644143782,341","103,23","100","0",
"1644143782,416","103,4","100",,
"1644143782,418",,,"0",
"1644143782,491","102,98",,,
"1644143782,492",,"100",,
"1644143782,494",,,"0",
"1644143782,567","102,64","100",,
"1644143782,57",,,"0",
"1644143782,641","103,54","100",,
"1644143782,642",,,"0",
"1644143782,717","103,3","100",,
"1644143782,741",,,"0",
"1644143782,791","103,16",,,
"1644143782,792",,"100","0",
"1644143782,891","103,26","100",,
"1644143782,894",,,"0",
"1644143782,967","103,3","100",,
"1644143782,97",,,"0",
"1644143783,042","102,98","100",,
"1644143783,044",,,"0",
"1644143783,117","102,98","100",,
"1644143783,119",,,"0",
"1644143783,193","103,05","100",,
"1644143783,194",,,"0",
"1644143783,267","102,85","100",,
"1644143783,29",,,"0",
"1644143783,342","102,85","100",,
"1644143783,366",,,"0",
"1644143783,419","103,09",,,
"1644143783,42",,"100",,
"1644143783,441",,,"0",
"1644143783,516","102,85","100",,
"1644143783,519",,,"0",
"1644143783,591","102,6","100","0",
"1644143783,666","102,81","100",,
"1644143783,668",,,"0",
"1644143783,742","102,81","100",,
"1644143783,744",,,"0",
"1644143783,817","102,53","100",,
"1644143783,82",,,"0",
"1644143783,891","102,71","100",,
"1644143783,906",,,"0",
"1644143783,967","102,95","100",,
"1644143784,004",,,"0",
"1644143784,041","102,5",,,
"1644143784,042",,"100",,
"1644143784,065",,,"0",
"1644143784,14","103,02","100",,
"1644143784,144",,,"0",
"1644143784,216","102,74","100",,
"1644143784,218",,,"0",
"1644143784,288","102,92","100",,
"1644143784,29",,,"0",
"1644143784,367","102,85","100","0",
"1644143784,442","102,57","100",,
"1644143784,445",,,"0",
"1644143784,518","102,64","100","0",
"1644143784,594","102,67","100",,
"1644143784,615",,,"0",
"1644143784,667","102,53","100",,
"1644143784,691",,,"0",
"1644143784,766","103,05","100","0",
"1644143784,841","102,74","100",,
"1644143784,843",,,"0",
"1644143784,928","102,67","100",,
"1644143784,93",,,"0",
"1644143784,991","102,74",,,
"1644143784,992",,"100",,
"1644143784,994",,,"0",
"1644143785,067","102,64","100","0",
"1644143785,142","102,43","100",,
"1644143785,166",,,"0",
"1644143785,217","102,57","100","0",
"1644143785,293","102,71","100",,
"1644143785,316",,,"0",
"1644143785,391","102,33","100",,
"1644143785,393",,,"0",
"1644143785,466","102,78","100","0",
"1644143785,541","102,19","100",,
"1644143785,567",,,"0",
"1644143785,617","102,53","100",,
"1644143785,62",,,"0",
"1644143785,691","102,43",,,
"1644143785,692",,"100",,
"1644143785,695",,,"0",
"1644143785,767","102,53","100",,
"1644143785,791",,,"0",
"1644143785,842","102,57","100",,
"1644143785,866",,,"0",
"1644143785,941","102,15","100","0",
"1644143786,016","102,53","100","0",
"1644143786,091","102,5","100","0",
"1644143786,167","102,26","100",,
"1644143786,169",,,"0",
"1644143786,242","102,36",,,
"1644143786,243",,"100",,
"1644143786,245",,,"0",
"1644143786,317","102,57","100",,
"1644143786,321",,,"0",
"1644143786,392","102,4","100",,
"1644143786,416",,,"0",
"1644143786,476","102,22","100",,
"1644143786,522",,,"0",
"1644143786,574","102,33","100","0",
"1644143786,641","102,02",,,
"1644143786,642",,"100","0",
"1644143786,716","102,12","100",,
"1644143786,718",,,"0",
"1644143786,791","102,36","100","0",
"1644143786,866","102,43",,,
"1644143786,867",,"100",,
"1644143786,869",,,"0",
"1644143786,942","101,77","100","0",
"1644143787,016","102,33","100",,
"1644143787,04",,,"0",
"1644143787,091","102,19","100",,
"1644143787,106",,,"0",
"1644143787,19","102,53","100",,
"1644143787,193",,,"0",
"1644143787,265","102,08","100",,
"1644143787,268",,,"0",
"1644143787,341","102,22","100",,
"1644143787,346",,,"0",
"1644143787,416","102,12","100",,
"1644143787,417",,,"0",
"1644143787,488","102,43","100",,
"1644143787,517",,,"0",
"1644143787,566","101,88","100",,
"1644143787,591",,,"0",
"1644143787,641","102,02","100","0",
"1644143787,717","101,95","100",,
"1644143787,745",,,"0",
"1644143787,815","101,63","100",,
"1644143787,818",,,"0",
"1644143787,89","101,67","100",,
"1644143787,893",,,"0",
"1644143787,967","101,53","100",,
"1644143787,969",,,"0",
"1644143788,041","101,81",,,
"1644143788,042",,"100",,
"1644143788,044",,,"0",
"1644143788,128","101,84","100",,
"1644143788,13",,,"0",
"1644143788,192","101,57","100",,
"1644143788,198",,,"0",
"1644143788,267","101,5","100",,
"1644143788,291",,,"0",
"1644143788,342","101,91","100",,
"1644143788,365",,,"0",
"1644143788,44","101,88",,,
"1644143788,441",,"100",,
"1644143788,444",,,"0",
"1644143788,516","101,5","100",,
"1644143788,518",,,"0",
"1644143788,592","101,36","100",,
"1644143788,598",,,"0",
"1644143788,667","101,29","100","0",
"1644143788,741","101,18","100",,
"1644143788,767",,,"0",
"1644143788,817","101,43","100",,
"1644143788,841",,,"0",
"1644143788,9","100,98","100",,
"1644143788,922",,,"0",
"1644143788,967","101,12","100",,
"1644143788,99",,,"0",
"1644143789,065","101,53","100","0",
"1644143789,141","101,01","100",,
"1644143789,143",,,"0",
"1644143789,217","100,98","100","0",
"1644143789,292","100,77","100",,
"1644143789,294",,,"0",
"1644143789,367","100,63","100","0",
"1644143789,442","100,73","100",,
"1644143789,466",,,"0",
"1644143789,517","100,73","100",,
"1644143789,541",,,"0",
"1644143789,593","100,94","100",,
"1644143789,616",,,"0",
"1644143789,691","100,91","100",,
"1644143789,693",,,"0",
"1644143789,766","100,22","100","0",
"1644143789,842","101,01","100",,
"1644143789,845",,,"0",
"1644143789,919","100,6",,,
"1644143789,92",,"100",,
"1644143789,923",,,"0",
"1644143789,992","100,8","100",,
"1644143789,996",,,"0",
"1644143790,067","99,94","100","1",
"1644143790,143","100,39","100",,
"1644143790,166",,,"0",
"1644143790,242","100,35","100","0",
"1644143790,307","100,42","100","0",
"1644143790,391","99,87","100","1",
"1644143790,467","100,01","100",,
"1644143790,47",,,"0",
"1644143790,542","100,56","100",,
"1644143790,543",,,"0",
"1644143790,617","100,73","100",,
"1644143790,62",,,"0",
"1644143790,689","99,84","100","1",
"1644143790,767","99,94","100",,
"1644143790,791",,,"1",
"1644143790,866","100,15","100",,
"1644143790,867",,,"0",
"1644143790,945","99,9",,,
"1644143790,946",,"100","1",
"1644143791,016","99,35",,,
"1644143791,017",,"100","1",
"1644143791,093","99,35","100",,
"1644143791,095",,,"1",
"1644143791,167","99,56","100",,
"1644143791,17",,,"1",
"1644143791,242","99,39","100","1",
"1644143791,328","99,52","100",,
"1644143791,331",,,"1",
"1644143791,392","98,69","100","1",
"1644143791,467","99,11","100",,
"1644143791,491",,,"1",
"1644143791,567","99,14",,,
"1644143791,568",,"100","0",
"1644143791,643","98,97","100",,
"1644143791,645",,,"1",
"1644143791,718","98,66","100",,
"1644143791,72",,,"1",
"1644143791,792","99,25","100","1",
"1644143791,867","98,73","100",,
"1644143791,87",,,"1",
"1644143791,941","98,8","100",,
"1644143791,966",,,"1",
"1644143792,02","99,11","100",,
"1644143792,024",,,"1",
"1644143792,092","98,62","100",,
"1644143792,115",,,"1",
"1644143792,191","98,87","100",,
"1644143792,193",,,"1",
"1644143792,266","98,38","100","1",
"1644143792,342","98,45","100","1",
"1644143792,417","98,38",,,
"1644143792,418",,"100",,
"1644143792,42",,,"1",
"1644143792,492","98,45","100",,
"1644143792,495",,,"1",
"1644143792,568","98,17","100",,
"1644143792,607",,,"1",
"1644143792,642","98,14","100",,
"1644143792,666",,,"1",
"1644143792,718","97,93","100","1",
"1644143792,816","98,04","100",,
"1644143792,818",,,"1",
"1644143792,891","97,97","100",,
"1644143792,893",,,"1",
"1644143792,966","98,24","100",,
"1644143792,969",,,"1",
"1644143793,042","97,93","100",,
"1644143793,045",,,"1",
"1644143793,117","97,79",,,
"1644143793,118",,"100","1",
"1644143793,192","97,45","100",,
"1644143793,196",,,"1",
"1644143793,267","97,97","100","1",
"1644143793,342","97,66","100",,
"1644143793,366",,,"1",
"1644143793,441","97,55",,,
"1644143793,442",,"100",,
"1644143793,444",,,"1",
"1644143793,506","97,79","100",,
"1644143793,509",,,"1",
"1644143793,591","97,86","100","1",
"1644143793,666","97,59","100","1",
"1644143793,742","97,38","100",,
"1644143793,744",,,"1",
"1644143793,819","97,21","100",,
"1644143793,821",,,"1",
"1644143793,888","97,07","100",,
"1644143793,916",,,"1",
"1644143793,967","97,83","100",,
"1644143793,991",,,"1",
"1644143794,042","97","100","1",
"1644143794,146","96,72","100",,
"1644143794,149",,,"1",
"1644143794,216","96,96","100","1",
"1644143794,292","96,79","100",,
"1644143794,294",,,"1",
"1644143794,367","96,31","100",,
"1644143794,37",,,"1",
"1644143794,442","96,48","100","1",
"1644143794,529","96,52","100",,
"1644143794,531",,,"1",
"1644143794,592","96,83","100","1",
"1644143794,667","96,65","100",,
"1644143794,691",,,"1",
"1644143794,765","96,52",,,
"1644143794,766",,"100",,
"1644143794,768",,,"1",
"1644143794,84","96,41","100",,
"1644143794,843",,,"1",
"1644143794,917","96,83","100",,
"1644143794,919",,,"1",
"1644143794,992","96,65","100","1",
"1644143795,067","96,03","100",,
"1644143795,069",,,"1",
"1644143795,141","96,24",,,
"1644143795,142",,"100","1",
"1644143795,217","95,93",,,
"1644143795,218",,"100",,
"1644143795,241",,,"1",
"1644143795,296","96,1","100",,
"1644143795,316",,,"0",
"1644143795,391","96,2","100",,
"1644143795,392",,,"1",
"1644143795,466","96","100","1",
"1644143795,541","95,96","100","1",
"1644143795,617","95,06","100",,
"1644143795,62",,,"1",
"1644143795,692","95,27","100",,
"1644143795,696",,,"1",
"1644143795,767","95,79","100",,
"1644143795,772",,,"1",
"1644143795,842","95,41","100",,
"1644143795,866",,,"1",
"1644143795,917","95,44","100","1",
"1644143795,992","95,72","100",,
"1644143796,015",,,"1",
"1644143796,091","95,58","100","1",
"1644143796,166","95,51","100",,
"1644143796,169",,,"1",
"1644143796,242","95,41",,,
"1644143796,243",,"100",,
"1644143796,245",,,"1",
"1644143796,317","95,44","100","1",
"1644143796,392","94,93","100",,
"1644143796,395",,,"1",
"1644143796,467","95,58","100","1",
"1644143796,542","95,06","100",,
"1644143796,566",,,"1",
"1644143796,617","95,17","100",,
"1644143796,644",,,"1",
"1644143796,708","94,62",,,
"1644143796,709",,"100",,
"1644143796,711",,,"1",
"1644143796,79","95,13",,,
"1644143796,791",,"100","1",
"1644143796,867","94,93","100","1",
"1644143796,942","94,62","100",,
"1644143796,944",,,"1",
"1644143797,017","94,48","100",,
"1644143797,019",,,"1",
"1644143797,088","94,75","100",,
"1644143797,115",,,"1",
"1644143797,167","94,68","100",,
"1644143797,191",,,"1",
"1644143797,242","94,41",,,
"1644143797,243",,"100","1",
"1644143797,346","94,44","100",,
"1644143797,349",,,"1",
"1644143797,416","94,65","100",,
"1644143797,418",,,"1",
"1644143797,491","94,65","100",,
"1644143797,493",,,"1",
"1644143797,567","93,65","100",,
"1644143797,569",,,"1",
"1644143797,642","94,2","100","1",
"1644143797,728","93,96",,,
"1644143797,729",,"100",,
"1644143797,731",,,"1",
"1644143797,792","93,51","100",,
"1644143797,793",,,"1",
"1644143797,867","94,03","100",,
"1644143797,891",,,"1",
"1644143797,966","94,3","100",,
"1644143797,968",,,"1",
"1644143798,041","93,68","100",,
"1644143798,043",,,"1",
"1644143798,116","93,58","100","1",
"1644143798,192","94,44",,,
"1644143798,193",,"100","1",
"1644143798,267","93,51","100",,
"1644143798,27",,,"1",
"1644143798,341","93,34",,,
"1644143798,342",,"100",,
"1644143798,367",,,"1",
"1644143798,417","93,79","100",,
"1644143798,423",,,"1",
"1644143798,492","93,1","100",,
"1644143798,516",,,"1",
"1644143798,567","93,61","100","1",
"1644143798,666","93,72","100",,
"1644143798,668",,,"1",
"1644143798,741","93,51","100","1",
"1644143798,817","93,51","100",,
"1644143798,82",,,"1",
"1644143798,893","93,03","100",,
"1644143798,895",,,"1",
"1644143798,968","92,85","100","1",
"1644143799,042","93,54","100",,
"1644143799,048",,,"0",
"1644143799,117","92,99","100","1",
"1644143799,192","92,82",,,
"1644143799,193",,"100",,
"1644143799,216",,,"1",
"1644143799,291","93,16","100",,
"1644143799,297",,,"1",
"1644143799,366","92,82",,,
"1644143799,367",,"100",,
"1644143799,369",,,"1",
"1644143799,442","92,79","100",,
"1644143799,444",,,"1",
"1644143799,517","92,89","100","1",
"1644143799,592","92,61","100",,
"1644143799,597",,,"1",
"1644143799,667","93,03","100",,
"1644143799,668",,,"1",
"1644143799,742","92,54",,,
"1644143799,743",,"100",,
"1644143799,766",,,"1",
"1644143799,817","92,03",,,
"1644143799,818",,"100",,
"1644143799,841",,,"1",
"1644143799,908","93,23","100","1",
"1644143799,992","92,27",,,
"1644143799,993",,"100",,
"1644143799,995",,,"1",
"1644143800,066","92,27","100","1",
"1644143800,142","92,16","100",,
"1644143800,144",,,"1",
"1644143800,217","92,34","100",,
"1644143800,219",,,"1",
"1644143800,288","92,27","100",,
"1644143800,316",,,"1",
"1644143800,367","92,27","100",,
"1644143800,373",,,"1",
"1644143800,442","92,58","100","1",
"1644143800,517","92,06","100",,
"1644143800,546",,,"1",
"1644143800,616","91,68","100",,
"1644143800,617",,,"1",
"1644143800,691","91,92",,,
"1644143800,692",,"100",,
"1644143800,694",,,"1",
"1644143800,767","91,68","100",,
"1644143800,769",,,"1",
"1644143800,843","91,72","100","1",
"1644143800,928","92,13","100","1",
"1644143800,992","91,75","100","1",
"1644143801,067","91,96","100",,
"1644143801,091",,,"1",
"1644143801,142","91,75","100",,
"1644143801,166",,,"1",
"1644143801,242","91,37","100",,
"1644143801,246",,,"1",
"1644143801,316","91,37","100","1",
"1644143801,392","91,44","100","1",
"1644143801,467","91,68","100",,
"1644143801,469",,,"1",
"1644143801,541","90,92","100",,
"1644143801,567",,,"0",
"1644143801,617","91,47","100",,
"1644143801,642",,,"1",
"1644143801,695","90,82","100",,
"1644143801,699",,,"1",
"1644143801,767","91,23",,,
"1644143801,768",,"100","1",
"1644143801,866","91,3","100",,
"1644143801,868",,,"1",
"1644143801,941","91,02","100",,
"1644143801,944",,,"1",
"1644143802,015","90,92",,,
"1644143802,016",,"100",,
"1644143802,018",,,"1",
"1644143802,092","91,09","100",,
"1644143802,094",,,"1",
"1644143802,167","90,99","100","1",
"1644143802,242","90,96",,,
"1644143802,243",,"100",,
"1644143802,246",,,"1",
"1644143802,317","90,75","100","1",
"1644143802,392","90,99","100",,
"1644143802,416",,,"1",
"1644143802,491","90,68",,,
"1644143802,492",,"100",,
"1644143802,493",,,"1",
"1644143802,566","90,58","100",,
"1644143802,569",,,"1",
"1644143802,644","90,47","100","1",
"1644143802,72","90,78","100","1",
"1644143802,792","90,85","100",,
"1644143802,794",,,"0",
"1644143802,867","90,37","100",,
"1644143802,869",,,"1",
"1644143802,942","90,4",,,
"1644143802,943",,"100",,
"1644143802,948",,,"1",
"1644143803,017","90,37","100",,
"1644143803,041",,,"1",
"1644143803,091","90,51","100",,
"1644143803,092",,,"1",
"1644143803,191","90,58","100",,
"1644143803,195",,,"1",
"1644143803,267","90,16",,,
"1644143803,268",,"100",,
"1644143803,27",,,"1",
"1644143803,343","90,3",,,
"1644143803,344",,"100",,
"1644143803,348",,,"1",
"1644143803,417","89,99","100",,
"1644143803,419",,,"1",
"1644143803,488","90,51",,,
"1644143803,489",,"100","1",
"1644143803,567","90,61","100","1",
"1644143803,643","90,4","100","1",
"1644143803,717","90,44",,,
"1644143803,718",,"100",,
"1644143803,745",,,"1",
"1644143803,816","89,96","100",,
"1644143803,818",,,"1",
"1644143803,891","90,51","100",,
"1644143803,894",,,"1",
"1644143803,967","89,96","100",,
"1644143803,97",,,"1",
"1644143804,042","90,09","100",,
"1644143804,043",,,"0",
"1644143804,129","90,2","100",,
"1644143804,132",,,"1",
"1644143804,193","90,06","100",,
"1644143804,198",,,"1",
"1644143804,267","89,96","100",,
"1644143804,291",,,"1",
"1644143804,342","89,96","100",,
"1644143804,366",,,"1",
"1644143804,441","89,99",,,
"1644143804,442",,"100",,
"1644143804,445",,,"1",
"1644143804,516","89,58",,,
"1644143804,517",,"100","1",
"1644143804,591","90,23","100",,
"1644143804,592",,,"1",
"1644143804,667","90,16","100",,
"1644143804,668",,,"1",
"1644143804,741","90,2","100",,
"1644143804,767",,,"1",
"1644143804,817","89,92","100",,
"1644143804,82",,,"1",
"1644143804,892","89,99","100",,
"1644143804,916",,,"1",
"1644143804,967","89,92","100",,
"1644143804,968",,,"1",
"1644143805,042","89,75","100",,
"1644143805,066",,,"1",
"1644143805,141","90,2","100",,
"1644143805,142",,,"1",
"1644143805,216","89,58","100",,
"1644143805,219",,,"1",
"1644143805,292","89,51","100",,
"1644143805,294",,,"0",
"1644143805,367","89,92","100","1",
"1644143805,442","89,78","100",,
"1644143805,446",,,"1",
"1644143805,517","89,51","100","1",
"1644143805,592","89,37","100",,
"1644143805,616",,,"1",
"1644143805,667","89,65","100",,
"1644143805,691",,,"1",
"1644143805,766","89,58","100",,
"1644143805,769",,,"1",
"1644143805,848","89,85","100","1",
"1644143805,917","89,78","100","1",
"1644143805,992","89,33","100",,
"1644143805,998",,,"1",
"1644143806,067","89,75","100",,
"1644143806,069",,,"1",
"1644143806,142","89,27","100",,
"1644143806,166",,,"1",
"1644143806,217","89,51",,,
"1644143806,218",,"100",,
"1644143806,241",,,"1",
"1644143806,292","89,54","100","1",
"1644143806,391","89,44",,,
"1644143806,392",,"100",,
"1644143806,394",,,"1",
"1644143806,466","88,99","100",,
"1644143806,467",,,"1",
"1644143806,541","89,3","100",,
"1644143806,543",,,"0",
"1644143806,617","89,4","100",,
"1644143806,62",,,"1",
"1644143806,688","89,54","100","1",
"1644143806,767","89,27","100",,
"1644143806,772",,,"1",
"1644143806,842","89,2","100","1",
"1644143806,918","89,51","100",,
"1644143806,945",,,"1",
"1644143807,015","89,44","100",,
"1644143807,021",,,"1",
"1644143807,091","89,16","100",,
"1644143807,093",,,"1",
"1644143807,166","89,09","100","1",
"1644143807,244","89,47","100","1",
"1644143807,328","89,4",,,
"1644143807,329",,"100",,
"1644143807,331",,,"1",
"1644143807,395","89,37","100",,
"1644143807,397",,,"1",
"1644143807,467","89,2",,,
"1644143807,468",,"100",,
"1644143807,491",,,"1",
"1644143807,545","89,06","100",,
"1644143807,551",,,"1",
"1644143807,617","89,54","100","1",
"1644143807,716","89,16","100",,
"1644143807,719",,,"1",
"1644143807,791","89,3","100","0",
"1644143807,867","89,09","100",,
"1644143807,869",,,"1",
"1644143807,941","89,68","100",,
"1644143807,967",,,"1",
"1644143808,017","89,27",,,
"1644143808,018",,"100",,
"1644143808,023",,,"1",
"1644143808,092","89,27",,,
"1644143808,093",,"100",,
"1644143808,116",,,"1",
"1644143808,167","89,47","100","1",
"1644143808,242","89,09","100",,
"1644143808,266",,,"1",
"1644143808,341","89,3",,,
"1644143808,342",,"100",,
"1644143808,344",,,"1",
"1644143808,416","88,75","100",,
"1644143808,419",,,"1",
"1644143808,492","89,23",,,
"1644143808,493",,"100",,
"1644143808,495",,,"1",
"1644143808,568","89,33","100","1",
"1644143808,644","89,06","100",,
"1644143808,647",,,"1",
"1644143808,717","89,58","100","1",
"1644143808,792","89,02","100",,
"1644143808,793",,,"1",
"1644143808,867","89,4","100",,
"1644143808,891",,,"1",
"1644143808,966","88,92",,,
"1644143808,967",,"100","1",
"1644143809,041","89,58","100","0",
"1644143809,116","89,13","100","1",
"1644143809,192","89,4","100",,
"1644143809,194",,,"1",
"1644143809,266","89,4","100","1",
"1644143809,342","89,16","100",,
"1644143809,346",,,"1",
"1644143809,418","89,23","100",,
"1644143809,441",,,"1",
"1644143809,491","89,51",,,
"1644143809,492",,"100","1",
"1644143809,568","89,51","100",,
"1644143809,594",,,"1",
"1644143809,666","89,13","100","1",
"1644143809,741","88,96","100",,
"1644143809,743",,,"1",
"1644143809,818","89,51","100",,
"1644143809,82",,,"1",
"1644143809,889","89,23","100","1",
"1644143809,967","89,06","100",,
"1644143809,969",,,"1",
"1644143810,042","89,54","100","1",
"1644143810,117","89,13","100",,
"1644143810,143",,,"1",
"1644143810,194","89,75",,,
"1644143810,195",,"100",,
"1644143810,216",,,"1",
"1644143810,291","89,16","100",,
"1644143810,294",,,"0",
"1644143810,366","89,02","100","1",
"1644143810,442","89,02","100","1",
"1644143810,528","89,54","100",,
"1644143810,531",,,"1",
"1644143810,592","89,23","100",,
"1644143810,594",,,"1",
"1644143810,667","89,68",,,
"1644143810,668",,"100",,
"1644143810,691",,,"1",
"1644143810,742","89,47",,,
"1644143810,743",,"100",,
"1644143810,766",,,"1",
"1644143810,817","89,54",,,
"1644143810,818",,"100","1",
"1644143810,916","89,33","100",,
"1644143810,919",,,"1",
"1644143810,991","89,75","100",,
"1644143810,993",,,"1",
"1644143811,067","89,71","100",,
"1644143811,07",,,"1",
"1644143811,141","89,33",,,
"1644143811,142",,"100",,
"1644143811,167",,,"1",
"1644143811,217","89,4","100","1",
"1644143811,292","89,13","100",,
"1644143811,296",,,"1",
"1644143811,367","89,33","100","1",
"1644143811,442","89,44","100",,
"1644143811,466",,,"1",
"1644143811,541","89,65","100",,
"1644143811,543",,,"1",
"1644143811,616","89,61",,,
"1644143811,617",,"100",,
"1644143811,618",,,"1",
"1644143811,691","89,27",,,
"1644143811,692",,"100","1",
"1644143811,767","89,75","100",,
"1644143811,768",,,"1",
"1644143811,842","89,85",,,
"1644143811,843",,"100",,
"1644143811,845",,,"1",
"1644143811,917","89,82","100","1",
"1644143811,992","89,02","100",,
"1644143811,998",,,"1",
"1644143812,067","89,61","100",,
"1644143812,091",,,"1",
"1644143812,142","89,58","100","1",
"1644143812,241","89,61","100",,
"1644143812,242",,,"1",
"1644143812,317","89,82","100","1",
"1644143812,392","89,78","100",,
"1644143812,395",,,"1",
"1644143812,466","89,75",,,
"1644143812,467",,"100","1",
"1644143812,542","89,51","100",,
"1644143812,545",,,"1",
"1644143812,617","89,54",,,
"1644143812,618",,"100",,
"1644143812,624",,,"1",
"1644143812,692","89,51","100","1",
"1644143812,768","89,75","100",,
"1644143812,791",,,"1",
"1644143812,867","89,82",,,
"1644143812,868",,"100",,
"1644143812,872",,,"1",
"1644143812,941","89,92","100",,
"1644143812,943",,,"1",
"1644143813,017","89,89","100",,
"1644143813,02",,,"1",
"1644143813,088","89,92",,,
"1644143813,089",,"100","1",
"1644143813,168","89,85","100",,
"1644143813,169",,,"1",
"1644143813,242","89,85","100",,
"1644143813,243",,,"1",
"1644143813,318","89,68","100",,
"1644143813,345",,,"1",
"1644143813,392","90,02",,,
"1644143813,393",,"100",,
"1644143813,416",,,"1",
"1644143813,491","89,75",,,
"1644143813,492",,"100","1",
"1644143813,566","90,3",,,
"1644143813,567",,"100","1",
"1644143813,641","89,99","100","1",
"1644143813,728","89,99","100",,
"1644143813,731",,,"1",
"1644143813,792","89,85","100","1",
"1644143813,867","90,02","100",,
"1644143813,871",,,"1",
"1644143813,942","90,09","100",,
"1644143813,966",,,"1",
"1644143814,017","89,89","100","0",
"1644143814,092","90,09","100",,
"1644143814,116",,,"1",
"1644143814,192","90,16","100","1",
"1644143814,266","90,37","100",,
"1644143814,271",,,"1",
"1644143814,343","90,13","100",,
"1644143814,369",,,"1",
"1644143814,417","90,2",,,
"1644143814,418",,"100","1",
"1644143814,495","90,27","100",,
"1644143814,498",,,"1",
"1644143814,568","90,23",,,
"1644143814,569",,"100","1",
"1644143814,645","90,37","100",,
"1644143814,648",,,"1",
"1644143814,717","90,54",,,
"1644143814,718",,"100",,
"1644143814,741",,,"1",
"1644143814,816","90,51","100",,
"1644143814,821",,,"1",
"1644143814,891","90,82",,,
"1644143814,892",,"100","1",
"1644143814,967","90,16","100","1",
"1644143815,042","90,58",,,
"1644143815,043",,"100",,
"1644143815,044",,,"1",
"1644143815,117","90,44","100","1",
"1644143815,192","90,2",,,
"1644143815,193",,"100",,
"1644143815,197",,,"1",
"1644143815,267","90,65",,,
"1644143815,268",,"100",,
"1644143815,291",,,"1",
"1644143815,342","90,44",,,
"1644143815,343",,"100","1",
"1644143815,442","90,65","100",,
"1644143815,444",,,"1",
"1644143815,516","90,99","100",,
"1644143815,517",,,"1",
"1644143815,591","90,23","100",,
"1644143815,594",,,"1",
"1644143815,666","90,16","100",,
"1644143815,668",,,"1",
"1644143815,742","90,65","100","1",
"1644143815,817","90,99","100",,
"1644143815,821",,,"1",
"1644143815,891","90,78","100","1",
"1644143815,967","91,3",,,
"1644143815,968",,"100",,
"1644143815,991",,,"1",
"1644143816,046","90,85","100",,
"1644143816,066",,,"1",
"1644143816,141","90,92",,,
"1644143816,142",,"100",,
"1644143816,145",,,"1",
"1644143816,217","90,85","100",,
"1644143816,22",,,"1",
"1644143816,288","91,4",,,
"1644143816,289",,"100","1",
"1644143816,367","90,99","100",,
"1644143816,37",,,"1",
"1644143816,442","90,89",,,
"1644143816,443",,"100","1",
"1644143816,518","90,85","100",,
"1644143816,546",,,"1",
"1644143816,592","91,23","100",,
"1644143816,616",,,"1",
"1644143816,668","91,06",,,
"1644143816,669",,"100","1",
"1644143816,766","90,92","100",,
"1644143816,768",,,"1",
"1644143816,841","91,16","100","1",
"1644143816,928","91,13","100",,
"1644143816,931",,,"1",
"1644143816,992","91,02","100",,
"1644143816,994",,,"1",
"1644143817,067","90,85","100","1",
"1644143817,142","91,51","100",,
"1644143817,166",,,"1",
"1644143817,217","91,2","100",,
"1644143817,218",,,"1",
"1644143817,293","91,4","100",,
"1644143817,316",,,"1",
"1644143817,391","91,2","100",,
"1644143817,394",,,"1",
"1644143817,466","91,65",,,
"1644143817,467",,"100",,
"1644143817,469",,,"1",
"1644143817,542","91,27","100",,
"1644143817,568",,,"1",
"1644143817,617","91,44","100","1",
"1644143817,692","91,54","100",,
"1644143817,694",,,"1",
"1644143817,767","91,51","100","0",
"1644143817,842","91,65","100",,
"1644143817,866",,,"1",
